keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
immigration lawyer close to me,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Seaport Law Group, LLP",https://www.seaportlg.com/,"We practice almost exclusively in US immigration law, providing legal services in the areas of business and family immigration, as well as humanitarian ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,seaportlg.com,7,21,-1,970,27,970,,
immigration attorney free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for eligibility for various types of immigration benefits, and clients with viable cases will be taken on in-house or referred out based on demand and availability.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration attorney free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Workshops and clinics are free. Clients receive an eligibility consultation, full case management services, and USCIS legal representation.) http://www.rescue.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration attorney free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,Get a Consultation - Immigration Institute of the Bay Area,https://iibayarea.org/services/consultations/,Get immigration legal advice from an IIBA attorney or qualified legal representative. Call an office near you to schedule a consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for eligibility for various types of immigration benefits, and clients ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Workshops and clinics are free. Clients receive an eligibility consultation, full case management services, and USCIS legal representation.) http://www.rescue.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,Get a Consultation - Immigration Institute of the Bay Area,https://iibayarea.org/services/consultations/,Get immigration legal advice from an IIBA attorney or qualified legal representative. Call an office near you to schedule a consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer redwood city,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer redwood city,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer redwood city,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration lawyer for citizenship,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer for citizenship,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer for citizenship,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Immigration attorneys and Board of Immigration Appeals Accredited Representatives assist with citizenship, DACA, family petitions, adjustment of status, removal ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
lawyer for green card,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,Missing: green card,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
lawyer for green card,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
lawyer for green card,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Immigration attorneys and Board of Immigration Appeals Accredited Representatives assist with citizenship, DACA, family petitions, adjustment of status, removal ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
law office for immigration,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Contact Us · 600 Allerton Street, Suite 101, Redwood City, CA 94063 · (650) 780-7530 · redwoodcity@iibayarea.org ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
law office for immigration,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
law office for immigration,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Seaport Law Group, LLP",https://www.seaportlg.com/,"We practice almost exclusively in U.S. immigration law, providing legal services in the areas of business and family immigration, as well as humanitarian ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,seaportlg.com,7,21,-1,970,27,970,,
pro bono immigration attorney,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Bay Area Legal Aid (Redwood City Office),https://www.immigrationadvocates.org/legaldirectory/organization.631383-Bay_Area_Legal_Aid_Redwood_City_Office,"We provide comprehensive legal services to immigrant survivors of domestic violence, sexual assault, and human trafficking in collaboration with community ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,immigrationadvocates.org,55,47,-1,45586,3298,52512,,
pro bono immigration attorney,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,The Legal Aid Society of San Mateo County,https://www.legalaidsmc.org/,"With the help of passionate pro bono attorneys, generous donors, and our corporate and law firm sponsors, we opened over 1,700 cases last year to serve local ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,legalaidsmc.org,38,37,-1,2715,520,3311,,
marriage immigration lawyer,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
marriage immigration lawyer,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Advice Line: 650-472-2666 1048 El Camino Real, Suite A, Redwood City, CA 94063 ... If you are going through a divorce and need the expertise of a family law ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration law firm,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration law firm,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,"Seaport Law Group, LLP",https://www.seaportlg.com/,"We practice almost exclusively in US immigration law, providing legal services in the areas of business and family immigration, as well as humanitarian ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,seaportlg.com,7,21,-1,970,27,970,,
immigration law firm,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for eligibility for various types of immigration benefits, and clients with viable cases will be taken on in-house or referred out based on demand and availability.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Monthly Legal Clinic (Provided by La Raza Lawyer's Guild to give free initial consultation and referrals on any legal issue - Every 1st Thursday of the ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer free consultation,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,Get a Consultation - Immigration Institute of the Bay Area,https://iibayarea.org/services/consultations/,"To schedule an appointment or learn more, please call (415) 538-8100 ext. 206. Redwood City Office (San Mateo County).",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
pro bono immigration lawyers,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,1,Bay Area Legal Aid (Redwood City Office),https://www.immigrationadvocates.org/legaldirectory/organization.631383-Bay_Area_Legal_Aid_Redwood_City_Office,"We provide comprehensive legal services to immigrant survivors of domestic violence, sexual assault, and human trafficking in collaboration with community ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,immigrationadvocates.org,55,47,-1,45586,3298,52512,,
pro bono immigration lawyers,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Missing: pro bono,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
us visa attorney near me,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
us visa attorney near me,Redwood City,Immigration-HighVolume -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Advice Line: 650-472-2666 1048 El Camino Real, Suite A, Redwood City, CA 94063 ... Immigration attorneys help local residents with immigration processes which ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
best immigration attorney near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
best immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
best immigration lawyer near me consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,IIBA's Redwood City team provides immigration legal services ... Please call (650) 780-7530 to schedule a free initial consultation. Clients ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
best immigration lawyer near me consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Monthly Legal Clinic (Provided by La Raza Lawyer's Guild to give free initial consultation and referrals on any legal issue - Every 1st Thursday of the ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration attorney near me free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Workshops and clinics are free. Clients receive an eligibility consultation, full case management services, and USCIS legal representation.) http://www.rescue.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration attorney near me free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,The Redwood City Office currently does not accept drop-ins. Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration attorney near me free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration lawyer for free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Monthly Legal Clinic (Provided by La Raza Lawyer's Guild to give free initial consultation and referrals on any legal issue - Every 1st Thursday of the ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer for free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,IIBA's Redwood City team provides immigration legal services ... Please call (650) 780-7530 to schedule a free initial consultation. Clients ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer for free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Get a Consultation - Immigration Institute of the Bay Area,https://iibayarea.org/services/consultations/,Get immigration legal advice from an IIBA attorney or qualified legal representative. Call an office near you to schedule a consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
free immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Pilipino Bayanihan Resource Center (Offers free legal clinic with Tagalog and English speaking immigration attorneys). http://pbrc333.wixsite.com/pbrc/projects.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
free immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
free immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"... free or low-cost nonprofit immigration legal services providers in all 50 states. ... Advice Line: 650-472-2666 1048 El Camino Real, Suite A, Redwood City, CA ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration attorney redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration attorney redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration attorney redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration lawyer in redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer in redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer in redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Immigration attorneys and Board of Immigration Appeals Accredited Representatives assist with citizenship, DACA, family petitions, adjustment of status, removal ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
best immigration lawyer redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
best immigration lawyer redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Lawyers in the Library (Offers free consultations with attorneys on topics such as immigration, landlord/tenant, and family law); http://www.redwoodcity.org ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration attorney near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for eligibility for various types of immigration benefits, and clients ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration attorney near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for eligibility for various types of immigration benefits, and clients ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
pro bono immigration attorney near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"Pangea provides low bono and pro bono legal services that include representation in affirmative and defensive asylum, cancellation of removal, DACA, U-visa, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
pro bono immigration attorney near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,The Legal Aid Society of San Mateo County,https://www.legalaidsmc.org/,"How can you protect your family and yourself from ICE? · In case of ICE contact or sightings, call the Rapid Response hotline at 1-203-666-4472. · Know your ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,legalaidsmc.org,38,37,-1,2715,520,3311,,
immigration lawyer near me free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Workshops and clinics are free. Clients receive an eligibility consultation, full case management services, and USCIS legal representation.) http://www.rescue.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer near me free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,The Redwood City Office currently does not accept drop-ins. Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer near me with free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Workshops and clinics are free. Clients receive an eligibility consultation, full case management services, and USCIS legal representation.) http://www.rescue.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer near me with free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,The Redwood City Office currently does not accept drop-ins. Please call (650) 780-7530 to schedule a free initial consultation. Clients are screened for ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer near me with free consultation,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
immigration lawyer redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,1,Redwood City - Immigration Institute of the Bay Area,https://iibayarea.org/offices/redwood-city/,"IIBA's Redwood City team provides immigration legal services, citizenship workshops, and free citizenship classes in San Mateo County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,iibayarea.org,39,42,-1,5413,729,8670,,
immigration lawyer redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,"Provides assistance with applying for naturalization/citizenship, lawful permanent residency, travel documents, work authorization and petitioning for family ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
immigration lawyer redwood city,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,"Immigration & Legal Services | County of San Mateo, CA",https://www.smcgov.org/ceo/immigration-legal-services,"1048 El Camino Real, Suite A, Redwood City, CA 94063. Catholic Charities Refugee and Immigrant Services Immigration attorneys and Board of Immigration ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,smcgov.org,60,49,4,666443,9574,2091680,,
pro bono immigration lawyers near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,2,Immigration and Legal Services | City of Redwood City,https://www.redwoodcity.org/residents/immigrant-services-resources/immigration-and-legal-services,Missing: pro bono,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,redwoodcity.org,53,50,1,562265,6742,128879328,,
pro bono immigration lawyers near me,Redwood City,Immigration-LongTail -- Redwood City.xlsx,3,Bay Area Legal Aid (Redwood City Office),https://www.immigrationadvocates.org/legaldirectory/organization.631383-Bay_Area_Legal_Aid_Redwood_City_Office,"We provide comprehensive legal services to immigrant survivors of domestic violence, sexual assault, and human trafficking in collaboration with community ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,immigrationadvocates.org,55,47,-1,45586,3298,52512,,
